Id,Zone_Type__c
01tDo000000UaTRIA0,DCC County
01tDo000000UaTSIA0,DCC County
01tDo000000UaTTIA0,DCC County
01tDo000000UaTUIA0,DCC County
01tDo000000UaTVIA0,DCC County
01tDo000000UaTWIA0,DCC County
01tDo000000UaTXIA0,DCC County
01tDo000000UaTYIA0,DCC County
01tDo000000UaTZIA0,DCC County
01tDo000000UaTaIAK,DCC County
01tDo000000UaTbIAK,DCC County
01tDo000000UaTcIAK,DCC County
01tDo000000UaTdIAK,DCC County
01tDo000000UaTeIAK,DCC County
01tDo000000UaTfIAK,DCC County
01tDo000000UaTgIAK,DCC County
01tDo000000UaThIAK,DCC County
01tDo000000UaTiIAK,DCC County
01tDo000000UaTjIAK,DCC County
01tDo000000UaTkIAK,DCC County
