Id,BB_Stats__c,Account_Number__c,BB_Last_Sync_Date__c,NS_Invoice_Due_Date__c,BB_Account__c,BB_Account_Sequence__c,Revenue_Account_ID__c,NS_Invoice_Amt_Due__c
0013i000023uejoAAA,205733,,,,205733,205733-0,,0
0013i000023uekOAAQ,168794,,,,168794,168794-0,,0
0013i000023uekqAAA,552946,,,,552946,552946-0,,0
0013i000023uel4AAA,3441732,,,,3441732,3441732-0,,0
0013i000023ueouAAA,1070627,,,,1070627,1070627-0,,0
0013i000023uep2AAA,103498,,,,103498,103498-0,,0
0013i000023uepIAAQ,130928,,,,130928,130928-0,,0
0013i000023uepcAAA,6595682,,,,6595682,6595682-0,,0
0013i000023uepoAAA,788692,,,,788692,788692-0,,0
0013i000023uepvAAA,4894487,,,,4894487,4894487-0,,0
0013i000023ueq0AAA,7339031,,,,7339031,7339031-0,,0
0013i000023ueq2AAA,7157309,,,,7157309,7157309-0,,0
0013i000023ueqKAAQ,4646851,,,,4646851,4646851-0,,0
0013i000023ueqvAAA,523939,,,,523939,523939-0,,0
0013i000023uer5AAA,949707,,,,949707,949707-0,,0
0013i000023uerNAAQ,8213753,,,,8213753,8213753-0,,0
0013i000023uerPAAQ,225848,,,,225848,225848-0,,0
0013i000023uercAAA,324126,,,,324126,324126-0,,0
0013i000023ues7AAA,312330,,,,312330,312330-0,,0
0013i000023uesJAAQ,7402907,,,,7402907,7402907-0,,0
0013i000023uesZAAQ,37899,,,,37899,37899-0,,0
0013i000023uetAAAQ,5692291,,,,5692291,5692291-0,,0
0013i000023uetBAAQ,297225,,,,297225,297225-0,,0
0013i000023uetUAAQ,8666652,,,,8666652,8666652-0,,0
0013i000023uewVAAQ,238949,,,,238949,238949-0,,0
0013i000023uewaAAA,945751,,,,945751,945751-0,,0
0013i000023uewiAAA,3183227,,,,3183227,3183227-0,,0
0013i000023uewsAAA,738579,,,,738579,738579-0,,0
0013i000023uewtAAA,4446082,,,,4446082,4446082-0,,0
0013i000023uewuAAA,3384833,,,,3384833,3384833-0,,0
0013i000023uewzAAA,534442,,,,534442,534442-0,,0
0013i000023uexAAAQ,7040220,,,,7040220,7040220-0,,0
0013i000023uexCAAQ,118230,,,,118230,118230-0,,0
0013i000023uexDAAQ,369098,,,,369098,369098-0,,0
0013i000023uexGAAQ,8744319,,,,8744319,8744319-0,,0
0013i000023ueyKAAQ,1248951,,,,1248951,1248951-0,,0
0013i000023ueyRAAQ,120142,,,,120142,120142-0,,0
0013i000023ueyrAAA,6266043,,,,6266043,6266043-0,,0
0013i000023ueyzAAA,508126,,,,508126,508126-0,,0
0013i000023uez7AAA,4768535,,,,4768535,4768535-0,,0
0013i000023uezvAAA,6929949,,,,6929949,6929949-0,,0
0013i000023uf0CAAQ,8673054,,,,8673054,8673054-0,,0
0013i000023uf0UAAQ,365906,,,,365906,365906-0,,0
0013i000023uf0sAAA,1145201,,,,1145201,1145201-0,,0
0013i000023uf19AAA,7361308,,,,7361308,7361308-0,,0
0013i000023uf4kAAA,7186828,,,,7186828,7186828-0,,0
0013i000023uf4xAAA,367899,,,,367899,367899-0,,0
0013i000023uf51AAA,380595,,,,380595,380595-0,,0
0013i000023uf5hAAA,7902620,,,,7902620,7902620-0,,0
0013i000023uf5pAAA,273920,,,,273920,273920-0,,0
0013i000023uf5xAAA,6190055,,,,6190055,6190055-0,,0
0013i000023uf5zAAA,385069,,,,385069,385069-0,,0
0013i000023uf6HAAQ,4881905,,,,4881905,4881905-0,,0
0013i000023uf6XAAQ,511244,,,,511244,511244-0,,0
0013i000023uf6wAAA,227061,,,,227061,227061-0,,0
0013i000023ufBoAAI,670484,,,,670484,670484-0,,0
0013i000023ufC0AAI,221434,,,,221434,221434-0,,0
0013i000023ufCMAAY,8678773,,,,8678773,8678773-0,,0
0013i000023ufCgAAI,8263453,,,,8263453,8263453-0,,0
0013i000023ufCjAAI,538486,,,,538486,538486-0,,0
0013i000023ufCkAAI,205978,,,,205978,205978-0,,0
0013i000023ufDGAAY,8464435,,,,8464435,8464435-0,,0
0013i000023ufDjAAI,260286,,,,260286,260286-0,,0
0013i000023ufEGAAY,228896,,,,228896,228896-0,,0
0013i000023ufEUAAY,4504406,,,,4504406,4504406-0,,0
0013i000023ufEaAAI,1397033,,,,1397033,1397033-0,,0
0013i000023ufEgAAI,4878177,,,,4878177,4878177-0,,0
0013i000023ufEiAAI,5750356,,,,5750356,5750356-0,,0
0013i000023ufEpAAI,1319771,,,,1319771,1319771-0,,0
0013i000023ufEqAAI,6494842,,,,6494842,6494842-0,,0
0013i000023ufF7AAI,4442347,,,,4442347,4442347-0,,0
0013i000023ufFAAAY,4702451,,,,4702451,4702451-0,,0
0013i000023ufFUAAY,3206963,,,,3206963,3206963-0,,0
0013i000023ufIPAAY,8674777,,,,8674777,8674777-0,,0
0013i000023ufJDAAY,7242543,,,,7242543,7242543-0,,0
0013i000023ufJQAAY,2260426,,,,2260426,2260426-0,,0
0013i000023ufK2AAI,776755,,,,776755,776755-0,,0
0013i000023ufK8AAI,5242508,,,,5242508,5242508-0,,0
0013i000023ufKGAAY,253133,,,,253133,253133-0,,0
0013i000023ufKlAAI,8079858,,,,8079858,8079858-0,,0
0013i000023ufL1AAI,4229893,,,,4229893,4229893-0,,0
0013i000023ufL7AAI,212161,,,,212161,212161-0,,0
0013i000023ufLHAAY,8499626,,,,8499626,8499626-0,,0
0013i000023ufLQAAY,2986234,,,,2986234,2986234-0,,0
0013i000023ufLrAAI,5099282,,,,5099282,5099282-0,,0
0013i000023ufLvAAI,6799992,,,,6799992,6799992-0,,0
0013i000023ufLyAAI,5982,,,,5982,5982-0,,0
0013i000023ufMKAAY,952019,,,,952019,952019-0,,0
0013i000023ufMPAAY,204839,,,,204839,204839-0,,0
0013i000023ufMQAAY,4273664,,,,4273664,4273664-0,,0
0013i000023ufMcAAI,7156292,,,,7156292,7156292-0,,0
0013i000023ufMtAAI,4479733,,,,4479733,4479733-0,,0
0013i000023ufNAAAY,8720797,,,,8720797,8720797-0,,0
0013i000023ufNeAAI,84251,,,,84251,84251-0,,0
0013i000023ufNrAAI,488283,,,,488283,488283-0,,0
0013i000023ufNsAAI,64404,,,,64404,64404-0,,0
0013i000023ufOGAAY,627700,,,,627700,627700-0,,0
0013i000023ufS0AAI,514189,,,,514189,514189-0,,0
0013i000023ufSCAAY,6938136,,,,6938136,6938136-0,,0
0013i000023ufSTAAY,533674,,,,533674,533674-0,,0
0013i000023ufSaAAI,2454998,,,,2454998,2454998-0,,0
0013i000023ufSgAAI,6929646,,,,6929646,6929646-0,,0
0013i000023ufSkAAI,981988,,,,981988,981988-0,,0
0013i000023ufSrAAI,4697722,,,,4697722,4697722-0,,0
0013i000023ufSvAAI,7985484,,,,7985484,7985484-0,,0
0013i000023ufT7AAI,8006853,,,,8006853,8006853-0,,0
0013i000023ufTMAAY,620257,,,,620257,620257-0,,0
0013i000023ufTQAAY,3237953,,,,3237953,3237953-0,,0
0013i000023ufTbAAI,909436,,,,909436,909436-0,,0
0013i000023ufTuAAI,6240544,,,,6240544,6240544-0,,0
0013i000023ufULAAY,4359008,,,,4359008,4359008-0,,0
0013i000023ufUXAAY,268865,,,,268865,268865-0,,0
0013i000023ufUbAAI,355930,,,2023-06-01,355930,355930-0,,782
0013i000023ufUwAAI,5163815,,,,5163815,5163815-0,,0
0013i000023ufUxAAI,956952,,,,956952,956952-0,,0
0013i000023ufVEAAY,176189,,,,176189,176189-0,,0
0013i000023ufVGAAY,4614287,,,,4614287,4614287-0,,0
0013i000023ufVsAAI,228867,,,,228867,228867-0,,0
0013i000023ufWWAAY,4545898,,,,4545898,4545898-0,,0
0013i000023ufWXAAY,638933,,,,638933,638933-0,,0
0013i000023ufZxAAI,807682,,,,807682,807682-0,,0
0013i000023ufZzAAI,5512832,,,,5512832,5512832-0,,0
0013i000023ufaoAAA,6936044,,,,6936044,6936044-0,,0
0013i000023ufbeAAA,6929744,,,,6929744,6929744-0,,0
0013i000023ufbqAAA,2797835,,,,2797835,2797835-0,,0
0013i000023ufc1AAA,4220520,,,,4220520,4220520-0,,0
0013i000023ufc7AAA,8652998,,,,8652998,8652998-0,,0
0013i000023ufcOAAQ,132583,,,,132583,132583-0,,0
0013i000023ufcnAAA,4789447,,,,4789447,4789447-0,,0
0013i000023ufd4AAA,1972705,,,,1972705,1972705-0,,0
0013i000023ufd8AAA,4649215,,,,4649215,4649215-0,,0
0013i000023ufdCAAQ,7389422,,,,7389422,7389422-0,,0
0013i000023ufdTAAQ,613867,,,,613867,613867-0,,0
0013i000023ufdnAAA,1378606,,,,1378606,1378606-0,,0
0013i000023ufe7AAA,4678593,,,,4678593,4678593-0,,0
0013i000023ufeSAAQ,633446,,,,633446,633446-0,,0
0013i000023ufeVAAQ,3384777,,,,3384777,3384777-0,,0
0013i000023ufeiAAA,6369,,,,6369,6369-0,,0
0013i000023ufezAAA,5030183,,,,5030183,5030183-0,,0
0013i000023uffLAAQ,188362,,,,188362,188362-0,,0
0013i000023ufi5AAA,6962,,,,6962,6962-0,,0
0013i000023ufiBAAQ,6788672,,,,6788672,6788672-0,,0
0013i000023ufiJAAQ,8748575,,,,8748575,8748575-0,,0
0013i000023ufiOAAQ,756489,,,,756489,756489-0,,0
0013i000023ufiXAAQ,1135402,,,,1135402,1135402-0,,0
0013i000023ufiYAAQ,5303737,,,,5303737,5303737-0,,0
0013i000023ufjPAAQ,2331136,,,,2331136,2331136-0,,0
0013i000023ufjsAAA,5111282,,,,5111282,5111282-0,,0
0013i000023ufjuAAA,2990392,,,,2990392,2990392-0,,0
0013i000023ufkyAAA,5092486,,,,5092486,5092486-0,,0
0013i000023ufl1AAA,863985,,,,863985,863985-0,,0
0013i000023uflOAAQ,7516131,,,,7516131,7516131-0,,0
0013i000023uflWAAQ,5673674,,,,5673674,5673674-0,,0
0013i000023uflaAAA,78623,,,,78623,78623-0,,0
0013i000023uflgAAA,4895087,,,,4895087,4895087-0,,0
0013i000023ufljAAA,8361951,,,,8361951,8361951-0,,0
0013i000023ufllAAA,763348,,,,763348,763348-0,,0
0013i000023uflzAAA,7933941,,,,7933941,7933941-0,,0
0013i000023ufmEAAQ,7841440,,,,7841440,7841440-0,,0
0013i000023ufmaAAA,4758213,,,,4758213,4758213-0,,0
0013i000023ufmcAAA,8679141,,,,8679141,8679141-0,,0
0013i000023ufmfAAA,882780,,,,882780,882780-0,,0
0013i000023ufmnAAA,8727330,,,,8727330,8727330-0,,0
0013i000023ufn7AAA,7407311,,,,7407311,7407311-0,,0
0013i000023ufnJAAQ,2597297,,,,2597297,2597297-0,,0
0013i000023ufnPAAQ,640485,,,,640485,640485-0,,0
0013i000023ufnTAAQ,8018037,,,,8018037,8018037-0,,0
0013i000023ufngAAA,2565230,,,,2565230,2565230-0,,0
0013i000023ufnkAAA,596762,,,,596762,596762-0,,0
0013i000023ufnnAAA,662681,,,,662681,662681-0,,0
0013i000023ufnqAAA,2250581,,,,2250581,2250581-0,,0
0013i000023ufo2AAA,665485,,,,665485,665485-0,,0
0013i000023ufoDAAQ,2574523,,,,2574523,2574523-0,,0
0013i000023ufodAAA,6389652,,,,6389652,6389652-0,,0
0013i000023ufohAAA,891004,,,,891004,891004-0,,0
0013i000023ufojAAA,4716268,,,,4716268,4716268-0,,0
0013i000023ufonAAA,7987662,,,,7987662,7987662-0,,0
0013i000023ufooAAA,971726,,,,971726,971726-0,,0
0013i000023ufoyAAA,172727,,,,172727,172727-0,,0
0013i000023ufp4AAA,6680799,,,,6680799,6680799-0,,0
0013i000023ufpLAAQ,714163,,,,714163,714163-0,,0
0013i000023ufpTAAQ,7121772,,,,7121772,7121772-0,,0
0013i000023ufpgAAA,3175536,,,,3175536,3175536-0,,0
0013i000023ufplAAA,1299143,,,,1299143,1299143-0,,0
0013i000023ufq1AAA,438142,,,,438142,438142-0,,0
0013i000023ufqCAAQ,2860414,,,,2860414,2860414-0,,0
0013i000023ufqIAAQ,261072,,,,261072,261072-0,,0
0013i000023ufqJAAQ,165104,,,,165104,165104-0,,0
0013i000023ufqiAAA,890669,,,,890669,890669-0,,0
0013i000023ufqnAAA,7473551,,,,7473551,7473551-0,,0
0013i000023ufqoAAA,6066313,,,,6066313,6066313-0,,0
0013i000023ufqzAAA,5598154,,,,5598154,5598154-0,,0
0013i000023ufr1AAA,6657377,,,,6657377,6657377-0,,0
0013i000023ufr8AAA,450822,,,2023-02-01,450822,450822-0,D00141631,1821.32
0013i000023ufr9AAA,675394,,,,675394,675394-0,,0
0013i000023ufrBAAQ,685001,,,,685001,685001-0,,0
0013i000023ufrGAAQ,6706664,,,,6706664,6706664-0,,0
0013i000023ufrZAAQ,961643,,,,961643,961643-0,,0
0013i000023ufreAAA,8568950,,,,8568950,8568950-0,,0
0013i000023ufsXAAQ,6930613,,,,6930613,6930613-0,,0
0013i000023ufscAAA,189759,,,,189759,189759-0,,0
0013i000023ufsgAAA,587197,,,2023-03-12,587197,587197-0,D00086286,625.63
0013i000023ufstAAA,1205832,,,,1205832,1205832-0,,0
0013i000023uftzAAA,8609207,,,,8609207,8609207-0,,0
0013i000023ufu7AAA,270802,,,,270802,270802-0,,0
0013i000023ufuQAAQ,4353063,,,,4353063,4353063-0,,0
0013i000023ufugAAA,6644983,,,,6644983,6644983-0,,0
0013i000023ufumAAA,3214445,,,,3214445,3214445-0,,0
0013i000023ufvAAAQ,284263,,,2023-01-31,284263,284263-0,,2500
0013i000023ufvdAAA,6208754,,,,6208754,6208754-0,,0
0013i000023ufvqAAA,401998,,,,401998,401998-0,,0
0013i000023ufvrAAA,297538,,,,297538,297538-0,,0
0013i000023ufvsAAA,242435,,,,242435,242435-0,,0
0013i000023ufw6AAA,380297,,,,380297,380297-0,,0
0013i000023ufwYAAQ,3215874,,,,3215874,3215874-0,,0
0013i000023ufwbAAA,3156095,,,,3156095,3156095-0,,0
0013i000023ufwdAAA,6625671,,,,6625671,6625671-0,,0
0013i000023ufwhAAA,99945,,,2023-06-01,99945,99945-0,,412.75
0013i000023ufwnAAA,7489663,,,,7489663,7489663-0,,0
0013i000023ufwoAAA,304739,,,,304739,304739-0,,0
0013i000023ufx4AAA,467197,,,,467197,467197-0,,0
0013i000023ufxNAAQ,5795446,,,,5795446,5795446-0,,0
0013i000023ufxPAAQ,356838,,,,356838,356838-0,,0
0013i000023ufxiAAA,2818680,,,,2818680,2818680-0,,0
0013i000023ufxlAAA,2083673,,,,2083673,2083673-0,,0
0013i000023ufxoAAA,7379227,,,,7379227,7379227-0,,0
0013i000023ufxrAAA,709604,,,,709604,709604-0,,0
0013i000023ufxtAAA,5245980,,,,5245980,5245980-0,,0
0013i000023ufy2AAA,428318,,,2023-04-01,428318,428318-0,,1455.55
0013i000023ufyBAAQ,4989450,,,,4989450,4989450-0,,0
0013i000023ufyNAAQ,67427,,,,67427,67427-0,,0
0013i000023ufyQAAQ,412006,,,,412006,412006-0,,0
0013i000023ufySAAQ,521049,,,,521049,521049-0,,0
0013i000023ufyYAAQ,45364,,,,45364,45364-0,,0
0013i000023ufyuAAA,6627347,,,,6627347,6627347-0,,0
0013i000023ufyvAAA,919667,,,,919667,919667-0,,0
0013i000023ufz2AAA,128022,,,,128022,128022-0,,0
0013i000023ufz3AAA,1181788,,,,1181788,1181788-0,,0
0013i000023ufz4AAA,4319833,,,,4319833,4319833-0,,0
0013i000023ufzGAAQ,3317405,,,,3317405,3317405-0,,0
0013i000023ufzHAAQ,925874,,,,925874,925874-0,,0
0013i000023ug17AAA,6028126,,,,6028126,6028126-0,,0
0013i000023ug26AAA,6569508,,,,6569508,6569508-0,,0
0013i000023ug27AAA,767686,,,,767686,767686-0,,0
0013i000023ug28AAA,224450,,,,224450,224450-0,,0
0013i000023ug2EAAQ,3318249,,,,3318249,3318249-0,,0
0013i000023ug2JAAQ,7877232,,,,7877232,7877232-0,,0
0013i000023ug2NAAQ,2775411,,,,2775411,2775411-0,,0
0013i000023ug2UAAQ,103450,,,,103450,103450-0,,0
0013i000023ug2VAAQ,224934,,,,224934,224934-0,,0
0013i000023ug2aAAA,8707275,,,,8707275,8707275-0,,0
0013i000023ug2mAAA,701964,,,,701964,701964-0,,0
0013i000023ug2qAAA,3782159,,,,3782159,3782159-0,,0
0013i000023ug2uAAA,3379917,,,,3379917,3379917-0,,0
0013i000023ug30AAA,2026356,,,,2026356,2026356-0,,0
0013i000023ug35AAA,6496393,,,,6496393,6496393-0,,0
0013i000023ug3TAAQ,511987,,,,511987,511987-0,,0
0013i000023ug3UAAQ,109589,,,,109589,109589-0,,0
0013i000023ug3YAAQ,53360,,,2023-06-01,53360,53360-0,,489.25
0013i000023ug3ZAAQ,572194,,,,572194,572194-0,,0
0013i000023ug3gAAA,654602,,,,654602,654602-0,,0
0013i000023ug3uAAA,7240685,,,,7240685,7240685-0,,0
0013i000023ug3yAAA,649004,,,,649004,649004-0,,0
0013i000023ug49AAA,208255,,,,208255,208255-0,,0
0013i000023ug4BAAQ,2599541,,,,2599541,2599541-0,,0
0013i000023ug4DAAQ,3255524,,,,3255524,3255524-0,,0
0013i000023ug4IAAQ,4816275,,,,4816275,4816275-0,,0
0013i000023ug4SAAQ,6700424,,,,6700424,6700424-0,,0
0013i000023ug4aAAA,3287926,,,,3287926,3287926-0,,0
0013i000023ug4qAAA,3300464,,,,3300464,3300464-0,,0
0013i000023ug4rAAA,3189229,,,,3189229,3189229-0,,0
0013i000023ug4sAAA,7530766,,,,7530766,7530766-0,,0
0013i000023ug4vAAA,3249227,,,,3249227,3249227-0,,0
0013i000023ug54AAA,225059,,,,225059,225059-0,,0
0013i000023ug5TAAQ,3576407,,,,3576407,3576407-0,,0
0013i000023ug5YAAQ,470848,,,,470848,470848-0,,0
0013i000023ug5cAAA,244936,,,,244936,244936-0,,0
0013i000023ug5eAAA,3380873,,,,3380873,3380873-0,,0
0013i000023ug5jAAA,333087,,,,333087,333087-0,,0
0013i000023ug5oAAA,7973225,,,,7973225,7973225-0,,0
0013i000023ug6RAAQ,158154,,,2023-06-01,158154,158154-0,,817.5
0013i000023ug6UAAQ,6676958,,,,6676958,6676958-0,,0
0013i000023ug6cAAA,1215683,,,,1215683,1215683-0,,0
0013i000023ug6oAAA,3108925,,,,3108925,3108925-0,,0
0013i000023ug76AAA,7278489,,,,7278489,7278489-0,,0
0013i000023ug7OAAQ,424312,,,,424312,424312-0,,0
0013i000023ug7dAAA,818732,,,,818732,818732-0,,0
0013i000023ug90AAA,124556,,,,124556,124556-0,,0
0013i000023ug93AAA,8677401,,,,8677401,8677401-0,,0
0013i000023ug96AAA,455663,,,,455663,455663-0,,0
0013i000023ug9uAAA,6723823,,,,6723823,6723823-0,,0
0013i000023ug9vAAA,6657627,,,,6657627,6657627-0,,0
0013i000023ug9zAAA,3197424,,,,3197424,3197424-0,,0
0013i000023ugA4AAI,276977,,,,276977,276977-0,,0
0013i000023ugA6AAI,7372761,,,,7372761,7372761-0,,0
0013i000023ugAAAAY,714864,,,,714864,714864-0,,0
0013i000023ugADAAY,310755,,,,310755,310755-0,,0
0013i000023ugAEAAY,1213335,,,,1213335,1213335-0,,0
0013i000023ugAHAAY,3157833,,,2023-01-31,3157833,3157833-0,,1305
0013i000023ugAMAAY,236528,,,,236528,236528-0,,0
0013i000023ugAOAAY,7507434,,,,7507434,7507434-0,,0
0013i000023ugATAAY,280439,,,,280439,280439-0,,0
0013i000023ugAZAAY,8544418,,,,8544418,8544418-0,,0
0013i000023ugAeAAI,8330807,,,,8330807,8330807-0,,0
0013i000023ugAwAAI,409439,,,,409439,409439-0,,0
0013i000023ugB5AAI,3211156,,,,3211156,3211156-0,,0
0013i000023ugBAAAY,6592574,,,,6592574,6592574-0,,0
0013i000023ugBDAAY,8582161,,,,8582161,8582161-0,,0
0013i000023ugBOAAY,3215197,,,,3215197,3215197-0,,0
0013i000023ugBWAAY,7354266,,,,7354266,7354266-0,,0
0013i000023ugBdAAI,5603053,,,,5603053,5603053-0,,0
0013i000023ugBtAAI,361979,,,2023-06-01,361979,361979-0,,238
0013i000023ugBuAAI,7292995,,,,7292995,7292995-0,,0
0013i000023ugBxAAI,5288568,,,,5288568,5288568-0,,0
0013i000023ugCNAAY,2109658,,,2023-06-01,2109658,2109658-0,D00144865,450
0013i000023ugCwAAI,2498079,,,,2498079,2498079-0,,0
0013i000023ugD6AAI,1231536,,,,1231536,1231536-0,,0
0013i000023ugDLAAY,517335,,,,517335,517335-0,,0
0013i000023ugDWAAY,4764307,,,,4764307,4764307-0,,0
0013i000023ugDnAAI,4710566,,,,4710566,4710566-0,,0
0013i000023ugDuAAI,426411,,,,426411,426411-0,,0
0013i000023ugE6AAI,7229817,,,,7229817,7229817-0,,0
0013i000023ugESAAY,6034504,,,,6034504,6034504-0,,0
0013i000023ugEaAAI,527423,,,,527423,527423-0,,0
0013i000023ugEgAAI,503235,,,,503235,503235-0,,0
0013i000023ugEiAAI,520995,,,,520995,520995-0,,0
0013i000023ugEmAAI,924644,,,2023-05-31,924644,924644-0,,1689
0013i000023ugF2AAI,1216530,,,,1216530,1216530-0,,0
0013i000023ugF6AAI,7018597,,,,7018597,7018597-0,,0
0013i000023ugFAAAY,654876,,,,654876,654876-0,,0
0013i000023ugFdAAI,520675,,,,520675,520675-0,,0
0013i000023ugFkAAI,7259173,,,,7259173,7259173-0,,0
0013i000023ugFuAAI,6498826,,,,6498826,6498826-0,,0
0013i000023ugFxAAI,135358,,,,135358,135358-0,,0
0013i000023ugFzAAI,6718898,,,2023-06-01,6718898,6718898-0,,417
0013i000023ugG2AAI,931845,,,,931845,931845-0,,0
0013i000023ugGQAAY,5496034,,,,5496034,5496034-0,,0
0013i000023ugGzAAI,228904,,,,228904,228904-0,,0
0013i000023ugHrAAI,8702303,,,,8702303,8702303-0,,0
0013i000023ugI8AAI,514802,,,,514802,514802-0,,0
0013i000023ugIAAAY,697770,,,,697770,697770-0,,0
0013i000023ugIDAAY,4325838,,,,4325838,4325838-0,,0
0013i000023ugIcAAI,161299,,,,161299,161299-0,,0
0013i000023ugIdAAI,594629,,,,594629,594629-0,,0
0013i000023ugIeAAI,6833206,,,,6833206,6833206-0,,0
0013i000023ugIvAAI,7980945,,,,7980945,7980945-0,,0
0013i000023ugIxAAI,697530,,,,697530,697530-0,,0
0013i000023ugJ6AAI,8712991,,,,8712991,8712991-0,,0
0013i000023ugJEAAY,8019053,,,,8019053,8019053-0,,0
0013i000023ugJMAAY,176065,,,,176065,176065-0,,0
0013i000023ugJNAAY,70477,,,,70477,70477-0,,0
0013i000023ugJOAAY,609167,,,,609167,609167-0,,0
0013i000023ugJYAAY,6529899,,,,6529899,6529899-0,,0
0013i000023ugJjAAI,8068950,,,,8068950,8068950-0,,0
0013i000023ugJkAAI,6701511,,,,6701511,6701511-0,,0
0013i000023ugJlAAI,103788,,,,103788,103788-0,,0
0013i000023ugJnAAI,5200227,,,,5200227,5200227-0,,0
0013i000023ugK1AAI,2290242,,,,2290242,2290242-0,,0
0013i000023ugK5AAI,7904436,,,,7904436,7904436-0,,0
0013i000023ugKQAAY,102653,,,,102653,102653-0,,0
0013i000023ugKRAAY,197116,,,,197116,197116-0,D00142446,0
0013i000023ugKUAAY,191138,,,,191138,191138-0,,0
0013i000023ugKgAAI,4812726,,,,4812726,4812726-0,,0
0013i000023ugKiAAI,922426,,,,922426,922426-0,,0
0013i000023ugKmAAI,7242102,,,,7242102,7242102-0,,0
0013i000023ugKvAAI,2201241,,,,2201241,2201241-0,,0
0013i000023ugL1AAI,4809994,,,,4809994,4809994-0,,0
0013i000023ugL4AAI,430328,,,,430328,430328-0,,0
0013i000023ugLOAAY,662187,,,,662187,662187-0,,0
0013i000023ugLSAAY,193808,,,,193808,193808-0,,0
0013i000023ugLlAAI,764291,,,,764291,764291-0,,0
0013i000023ugMnAAI,5260366,,,,5260366,5260366-0,,0
0013i000023ugNQAAY,7293775,,,,7293775,7293775-0,,0
0013i000023ugNUAAY,424837,,,,424837,424837-0,,0
0013i000023ugNZAAY,3514224,,,,3514224,3514224-0,,0
0013i000023ugNhAAI,4549451,,,,4549451,4549451-0,,0
0013i000023ugNiAAI,7277994,,,,7277994,7277994-0,,0
0013i000023ugNmAAI,3047468,,,,3047468,3047468-0,,0
0013i000023ugNnAAI,930556,,,,930556,930556-0,,0
0013i000023ugNtAAI,1184668,,,,1184668,1184668-0,,0
0013i000023ugOFAAY,335162,,,,335162,335162-0,,0
0013i000023ugOPAAY,907932,,,,907932,907932-0,,0
0013i000023ugObAAI,268495,,,,268495,268495-0,,0
0013i000023ugOfAAI,586958,,,,586958,586958-0,,0
0013i000023ugOrAAI,201051,,,,201051,201051-0,,0
0013i000023ugPCAAY,4351927,,,,4351927,4351927-0,,0
0013i000023ugPFAAY,698133,,,,698133,698133-0,,0
0013i000023ugPNAAY,497887,,,,497887,497887-0,,0
0013i000023ugPnAAI,615979,,,,615979,615979-0,,0
0013i000023ugQ4AAI,2994247,,,,2994247,2994247-0,,0
0013i000023ugQ5AAI,6017153,,,,6017153,6017153-0,,0
0013i000023ugQIAAY,7348255,,,,7348255,7348255-0,,0
0013i000023ugQPAAY,314474,,,,314474,314474-0,,0
0013i000023ugQRAAY,302829,,,,302829,302829-0,,0
0013i000023ugQaAAI,7223557,,,,7223557,7223557-0,,0
0013i000023ugQeAAI,5763396,,,,5763396,5763396-0,,0
0013i000023ugQhAAI,271845,,,,271845,271845-0,,0
0013i000023ugQnAAI,4479767,,,2023-06-01,4479767,4479767-0,,185
0013i000023ugQtAAI,1001194,,,2023-05-01,1001194,1001194-0,D00147283,152
0013i000023ugR5AAI,4146988,,,,4146988,4146988-0,,0
0013i000023ugR7AAI,267647,,,2023-06-01,267647,267647-0,,672.6
0013i000023ugRIAAY,3322781,,,,3322781,3322781-0,,0
0013i000023ugROAAY,5932444,,,,5932444,5932444-0,,0
0013i000023ugRbAAI,8747808,,,,8747808,8747808-0,,0
0013i000023ugRcAAI,611515,,,,611515,611515-0,,0
0013i000023ugReAAI,8432979,,,,8432979,8432979-0,,0
0013i000023ugRzAAI,642414,,,,642414,642414-0,,0
0013i000023ugS1AAI,211824,,,,211824,211824-0,,0
0013i000023ugS8AAI,8403478,,,,8403478,8403478-0,,0
0013i000023ugSoAAI,8729861,,,,8729861,8729861-0,,0
0013i000023ugSwAAI,4812727,,,,4812727,4812727-0,,0
0013i000023ugTMAAY,5307273,,,,5307273,5307273-0,,0
0013i000023ugUvAAI,232785,,,,232785,232785-0,,0
0013i000023ugV2AAI,7388281,,,,7388281,7388281-0,,0
0013i000023ugVHAAY,280358,,,,280358,280358-0,,0
0013i000023ugVoAAI,537910,,,,537910,537910-0,,0
0013i000023ugVxAAI,5289867,,,,5289867,5289867-0,,0
0013i000023ugW4AAI,455784,,,,455784,455784-0,,0
0013i000023ugWOAAY,9147,,,,9147,9147-0,,0
0013i000023ugWUAAY,5301926,,,,5301926,5301926-0,,0
0013i000023ugWcAAI,1999498,,,,1999498,1999498-0,,0
0013i000023ugWdAAI,7464763,,,,7464763,7464763-0,,0
0013i000023ugWkAAI,7380101,,,,7380101,7380101-0,,0
0013i000023ugWqAAI,976369,,,,976369,976369-0,,0
0013i000023ugX0AAI,204180,,,,204180,204180-0,,0
0013i000023ugXSAAY,957215,,,,957215,957215-0,,0
0013i000023ugXrAAI,5245121,,,,5245121,5245121-0,,0
0013i000023ugYCAAY,313137,,,,313137,313137-0,,0
0013i000023ugYMAAY,136053,,,,136053,136053-0,,0
0013i000023ugYNAAY,6598357,,,,6598357,6598357-0,,0
0013i000023ugYpAAI,8624769,,,,8624769,8624769-0,,0
0013i000023ugYxAAI,4503409,,,,4503409,4503409-0,D00141983,0
0013i000023ugZAAAY,39983,,,,39983,39983-0,,0
