Id,breadwinner_ns__TranDate__c
a9TDI000000D8nh2AC,2021-09-01
a9TDI000000D8ou2AC,2021-09-01
a9TDI000000D8ni2AC,2021-09-01
a9TDI000000D8nj2AC,2021-09-01
a9TDI000000D8AE2A0,2021-09-01
a9TDI000000D88f2AC,2021-09-01
a9TDI000000D8MA2A0,2021-09-01
a9TDI000000D8QG2A0,2021-09-01
a9TDI000000D8Px2AK,2021-09-01
a9TDI000000D8EU2A0,2021-09-01
a9TDI000000D8v32AC,2021-09-01
a9TDI000000D8v52AC,2021-09-01
a9TDI000000D9802AC,2021-09-01
a9TDI000000D8xQ2AS,2021-09-01
a9TDI000000D9852AC,2021-09-01
a9TDI000000D9882AC,2021-09-01
a9TDI000000D8js2AC,2021-09-01
a9TDI000000D8jw2AC,2021-09-01
a9TDI000000D8bf2AC,2021-09-01
a9TDI000000D8uz2AC,2021-09-01
a9TDI000000D8pz2AC,2021-09-01
a9TDI000000D8rV2AS,2021-09-01
a9TDI000000D8sF2AS,2021-09-01
a9TDI000000D8jZ2AS,2021-09-01
a9TDI000000D8jf2AC,2021-09-01
a9TDI000000D8Qp2AK,2021-09-01
a9TDI000000D8t42AC,2021-09-01
a9TDI000000D8tG2AS,2021-09-01
a9TDI000000D8Qx2AK,2021-09-01
a9TDI000000D8yF2AS,2021-09-01
a9TDI000000D8yG2AS,2021-09-01
a9TDI000000D8yH2AS,2021-09-01
a9TDI000000D8yI2AS,2021-09-01
a9TDI000000D8yS2AS,2021-09-01
a9TDI000000D8u82AC,2021-09-01
a9TDI000000D9RV2A0,2021-09-01
a9TDI000000D8yp2AC,2021-09-01
a9TDI000000D8zA2AS,2021-09-01
a9TDI000000D9yM2AS,2021-09-01
a9TDI000000D9yN2AS,2021-09-01
a9TDI000000D9iH2AS,2021-09-01
a9TDI000000D9P92AK,2021-09-01
a9TDI000000D9SW2A0,2021-09-01
a9TDI000000D8kZ2AS,2021-09-01
a9TDI000000D8kb2AC,2021-09-01
a9TDI000000DA172AG,2021-09-01
a9TDI000000D92P2AS,2021-09-01
a9TDI000000D9Z22AK,2021-09-01
a9TDI000000D9xh2AC,2021-09-01
a9TDI000000D9ZI2A0,2021-09-01
a9TDI000000D9sP2AS,2021-09-01
a9TDI000000D9sR2AS,2021-09-01
a9TDI000000D8nI2AS,2021-09-01
a9TDI000000D9ax2AC,2021-09-01
a9TDI000000D9b02AC,2021-09-01
a9TDI000000D9sg2AC,2021-09-01
a9TDI000000D9sk2AC,2021-09-01
a9TDI000000D9282AC,2021-09-01
a9TDI000000D9ng2AC,2021-09-01
a9TDI000000D9nh2AC,2021-09-01
a9TDI000000D9np2AC,2021-09-01
a9TDI000000D9nu2AC,2021-09-01
a9TDI000000D9IQ2A0,2021-09-01
a9TDI000000D9pX2AS,2021-09-01
a9TDI000000D7Zd2AK,2021-09-01
a9TDI000000D7Zf2AK,2021-09-01
a9TDI000000D7Zg2AK,2021-09-01
a9TDI000000D7Zk2AK,2021-09-01
a9TDI000000D7Zl2AK,2021-09-01
a9TDI000000D7gi2AC,2021-09-01
a9TDI000000D7fY2AS,2021-09-01
a9TDI000000D8TF2A0,2021-09-01
a9TDI000000D8Sq2AK,2021-09-01
a9TDI000000D8Ss2AK,2021-09-01
a9TDI000000D8Vl2AK,2021-09-01
a9TDI000000D82k2AC,2021-09-01
a9TDI000000D82n2AC,2021-09-01
a9TDI000000D8Vs2AK,2021-09-01
a9TDI000000D7a92AC,2021-09-01
a9TDI000000D7aC2AS,2021-09-01
a9TDI000000D85B2AS,2021-09-01
a9TDI000000D7Vp2AK,2021-09-01
a9TDI000000D7W52AK,2021-09-01
a9TDI000000D7W92AK,2021-09-01
a9TDI000000D7T52AK,2021-09-01
a9TDI000000D7e92AC,2021-09-01
a9TDI000000D7lF2AS,2021-09-01
a9TDI000000D7lO2AS,2021-09-01
a9TDI000000D7lT2AS,2021-09-01
a9TDI000000D7T42AK,2021-09-01
a9TDI000000D8HR2A0,2021-09-01
a9TDI000000D7tZ2AS,2021-09-01
a9TDI000000D8Bz2AK,2021-09-01
a9TDI000000D8C52AK,2021-09-01
a9TDI000000D7vw2AC,2021-09-01
a9TDI000000D7tD2AS,2021-09-01
a9TDI000000D7x22AC,2021-09-01
a9TDI000000D7ci2AC,2021-09-01
a9TDI000000D7cm2AC,2021-09-01
a9TDI000000D8232AC,2021-09-01
a9TDI000000D8262AC,2021-09-01
a9TDI000000D86q2AC,2021-09-01
a9TDI000000D7rQ2AS,2021-09-01
a9TDI000000D83U2AS,2021-09-01
a9TDI000000D8Jc2AK,2021-09-01
a9TDI000000D8Je2AK,2021-09-01
a9TDI000000D87G2AS,2021-09-01
a9TDI000000D87L2AS,2021-09-01
a9TDI000000D8Hr2AK,2021-09-01
a9TDI000000D81t2AC,2021-09-01
a9TDI000000D86b2AC,2021-09-01
a9TDI000000D86g2AC,2021-09-01
a9TDI000000D7wR2AS,2021-09-01
a9TDI000000D7wU2AS,2021-09-01
a9TDI000000D8GQ2A0,2021-09-01
a9TDI000000D8xm2AC,2021-09-01
a9TDI000000D8y62AC,2021-09-01
a9TDI000000D8mT2AS,2021-09-01
a9TDI000000D8Lp2AK,2021-09-01
a9TDI000000D8j42AC,2021-09-01
a9TDI000000D8c82AC,2021-09-01
a9TDI000000D94a2AC,2021-09-01
a9TDI000000D83g2AC,2021-09-01
a9TDI000000D83l2AC,2021-09-01
a9TDI000000D8ob2AC,2021-09-01
a9TDI000000D8oc2AC,2021-09-01
a9TDI000000D8op2AC,2021-09-01
a9TDI000000D8nc2AC,2021-09-01
a9TDI000000D6zt2AC,2021-09-01
a9TDI000000D6wX2AS,2021-09-01
a9TDI000000D6wp2AC,2021-09-01
a9TDI000000D6yt2AC,2021-09-01
a9TDI000000D6yw2AC,2021-09-01
a9TDI000000D74Q2AS,2021-09-01
a9TDI000000D74R2AS,2021-09-01
a9TDI000000D6yY2AS,2021-09-01
a9TDI000000D7IJ2A0,2021-09-01
a9TDI000000D7IR2A0,2021-09-01
a9TDI000000D7pM2AS,2021-09-01
a9TDI000000D7pN2AS,2021-09-01
a9TDI000000D7LM2A0,2021-09-01
a9TDI000000D7Ra2AK,2021-09-01
a9TDI000000D7XH2A0,2021-09-01
a9TDI000000D73I2AS,2021-09-01
a9TDI000000D73P2AS,2021-09-01
a9TDI000000D73V2AS,2021-09-01
a9TDI000000D73Y2AS,2021-09-01
a9TDI000000D7XW2A0,2021-09-01
a9TDI000000D7Nb2AK,2021-09-01
a9TDI000000D7Qd2AK,2021-09-01
a9TDI000000D7Xu2AK,2021-09-01
a9TDI000000D7U02AK,2021-09-01
a9TDI000000D80D2AS,2021-09-01
a9TDI000000D7zs2AC,2021-09-01
a9TDI000000D7zv2AC,2021-09-01
a9TDI000000D7j82AC,2021-09-01
a9TDI000000D7PU2A0,2021-09-01
a9TDI000000D7CY2A0,2021-09-01
a9TDI000000D7Od2AK,2021-09-01
a9TDI000000D7fB2AS,2021-09-01
a9TDI000000D7fG2AS,2021-09-01
a9TDI000000D7fJ2AS,2021-09-01
a9TDI000000D7Gp2AK,2021-09-01
a9TDI000000D7Gr2AK,2021-09-01
a9TDI000000D7H52AK,2021-09-01
a9TDI000000D7HA2A0,2021-09-01
a9TDI000000D7Hj2AK,2021-09-01
a9TDI000000D7Hp2AK,2021-09-01
a9TDI000000D7Hs2AK,2021-09-01
a9TDI000000D7Ht2AK,2021-09-01
a9TDI000000D7Hu2AK,2021-09-01
a9TDI000000D7bh2AC,2021-09-01
a9TDI000000D7DP2A0,2021-09-01
a9TDI000000D7DS2A0,2021-09-01
a9TDI000000D7Cx2AK,2021-09-01
a9TDI000000D7oG2AS,2021-09-01
a9TDI000000D7oQ2AS,2021-09-01
a9TDI000000D7iA2AS,2021-09-01
a9TDI000000D7ZY2A0,2021-09-01
a9TDI000000D8IF2A0,2021-09-01
a9TDI000000D7v12AC,2021-09-01
a9TDI000000D7vC2AS,2021-09-01
a9TDI000000D7qO2AS,2021-09-01
a9TDI000000D7mo2AC,2021-09-01
a9TDI000000D8Gm2AK,2021-09-01
a9TDI000000D7mu2AC,2021-09-01
a9TDI000000D8Gx2AK,2021-09-01
a9TDI000000D7Dy2AK,2021-09-01
a9TDI000000D7NM2A0,2021-09-01
a9TDI000000D7ZL2A0,2021-09-01
a9TDI000000D7Pz2AK,2021-09-01
a9TDI000000D7QE2A0,2021-09-01
a9TDI000000D7Ma2AK,2021-09-01
a9TDI000000D7Mq2AK,2021-09-01
a9TDI000000D6po2AC,2021-09-01
a9TDI000000D6dN2AS,2021-09-01
a9TDI000000D6jO2AS,2021-09-01
a9TDI000000D6jU2AS,2021-09-01
a9TDI000000D72N2AS,2021-09-01
a9TDI000000D72f2AC,2021-09-01
a9TDI000000D7R32AK,2021-09-01
a9TDI000000D7UZ2A0,2021-09-01
a9TDI000000D6ZE2A0,2021-09-01
a9TDI000000D6ZW2A0,2021-09-01
a9TDI000000D6bQ2AS,2021-09-01
a9TDI000000D6bD2AS,2021-09-01
a9TDI000000D6oM2AS,2021-09-01
a9TDI000000D6h22AC,2021-09-01
a9TDI000000D6nm2AC,2021-09-01
a9TDI000000D6nu2AC,2021-09-01
a9TDI000000D6nx2AC,2021-09-01
a9TDI000000D6kF2AS,2021-09-01
a9TDI000000D7FW2A0,2021-09-01
a9TDI000000D7FX2A0,2021-09-01
a9TDI000000D7Fa2AK,2021-09-01
a9TDI000000D7Fd2AK,2021-09-01
a9TDI000000D71V2AS,2021-09-01
a9TDI000000D71W2AS,2021-09-01
a9TDI000000D7AT2A0,2021-09-01
a9TDI000000D7AY2A0,2021-09-01
a9TDI000000D75O2AS,2021-09-01
a9TDI000000D7592AC,2021-09-01
a9TDI000000D75D2AS,2021-09-01
a9TDI000000D77F2AS,2021-09-01
a9TDI000000D71l2AC,2021-09-01
a9TDI000000D6vZ2AS,2021-09-01
a9TDI000000D6kM2AS,2021-09-01
a9TDI000000D6kV2AS,2021-09-01
a9TDI000000D7232AC,2021-09-01
a9TDI000000D7242AC,2021-09-01
a9TDI000000D6vn2AC,2021-09-01
a9TDI000000D7ia2AC,2021-09-01
a9TDI000000D7iW2AS,2021-09-01
a9TDI000000D74w2AC,2021-09-01
a9TDI000000D78K2AS,2021-09-01
a9TDI000000D7Jo2AK,2021-09-01
a9TDI000000D7862AC,2021-09-01
a9TDI000000D7Jq2AK,2021-09-01
a9TDI000000D7EO2A0,2021-09-01
a9TDI000000D7K02AK,2021-09-01
a9TDI000000D7Yk2AK,2021-09-01
a9TDI000000D7OA2A0,2021-09-01
a9TDI000000D7OH2A0,2021-09-01
a9TDI000000D7OJ2A0,2021-09-01
a9TDI000000D7OS2A0,2021-09-01
a9TDI000000D6nG2AS,2021-09-01
a9TDI000000D6nQ2AS,2021-09-01
a9TDI000000D79D2AS,2021-09-01
a9TDI000000D77Z2AS,2021-09-01
a9TDI000000D7F62AK,2021-09-01
a9TDI000000D77m2AC,2021-09-01
a9TDI000000D7eZ2AS,2021-09-01
a9TDI000000D7ee2AC,2021-09-01
a9TDI000000D7b52AC,2021-09-01
a9TDI000000D6wJ2AS,2021-09-01
a9TDI000000D7ek2AC,2021-09-01
a9TDI000000D6WW2A0,2021-09-01
a9TDI000000D6dd2AC,2021-09-01
a9TDI000000D6gE2AS,2021-09-01
a9TDI000000D6dm2AC,2021-09-01
a9TDI000000D6eH2AS,2021-09-01
a9TDI000000D6e62AC,2021-09-01
a9TDI000000D6e72AC,2021-09-01
a9TDI000000D6ud2AC,2021-09-01
a9TDI000000D6ce2AC,2021-09-01
a9TDI000000D6fa2AC,2021-09-01
a9TDI000000D6cm2AC,2021-09-01
a9TDI000000D6ky2AC,2021-09-01
a9TDI000000D6lA2AS,2021-09-01
a9TDI000000D6ie2AC,2021-09-01
a9TDI000000D7c42AC,2021-09-01
a9TDI000000D6hi2AC,2021-09-01
a9TDI000000D70p2AC,2021-09-01
a9TDI000000D6hk2AC,2021-09-01
a9TDI000000D70y2AC,2021-09-01
a9TDI000000D7102AC,2021-09-01
a9TDI000000D7hD2AS,2021-09-01
a9TDI000000D6Rc2AK,2021-09-01
a9TDI000000D6Ru2AK,2021-09-01
a9TDI000000D6mv2AC,2021-09-01
a9TDI000000D6TY2A0,2021-09-01
a9TDI000000D6Th2AK,2021-09-01
a9TDI000000D6uD2AS,2021-09-01
a9TDI000000D6qp2AC,2021-09-01
a9TDI000000D6qu2AC,2021-09-01
a9TDI000000D6bj2AC,2021-09-01
a9TDI000000D73s2AC,2021-09-01
a9TDI000000D73z2AC,2021-09-01
a9TDI000000D6Ws2AK,2021-09-01
a9TDI000000D6qF2AS,2021-09-01
a9TDI000000D6Wv2AK,2021-09-01
a9TDI000000D6qY2AS,2021-09-01
a9TDI000000D6pC2AS,2021-09-01
a9TDI000000D6pF2AS,2021-09-01
a9TDI000000D6Ua2AK,2021-09-01
a9TDI000000D6Ub2AK,2021-09-01
a9TDI000000D6Tz2AK,2021-09-01
a9TDI000000D6mI2AS,2021-09-01
a9TDI000000D6mM2AS,2021-09-01
a9TDI000000D6mY2AS,2021-09-01
a9TDI000000D73l2AC,2021-09-01
a9TDI000000D6iz2AC,2021-09-01
a9TDI000000D6YM2A0,2021-09-01
a9TDI000000D6YO2A0,2021-09-01
a9TDI000000D6YP2A0,2021-09-01
a9TDI000000D7Fs2AK,2021-09-01
a9TDI000000D7G72AK,2021-09-01
a9TDI000000D7G82AK,2021-09-01
a9TDI000000D76H2AS,2021-09-01
a9TDI000000D6Sn2AK,2021-09-01
a9TDI000000D6XU2A0,2021-09-01
a9TDI000000D6gp2AC,2021-09-01
a9TDI000000D6lP2AS,2021-09-01
a9TDI000000D6lW2AS,2021-09-01
a9TDI000000D6lY2AS,2021-09-01
a9TDI000000D7CA2A0,2021-09-01
a9TDI000000D7CH2A0,2021-09-01
a9TDI000000D6aB2AS,2021-09-01
a9TDI000000D6aP2AS,2021-09-01
a9TDI000000D6v72AC,2021-09-01
a9TDI000000Cz6g2AC,2021-09-01
a9TDI000000Cz6h2AC,2021-09-01
a9TDI000000CzFD2A0,2021-09-01
a9TDI000000CzG92AK,2021-09-01
a9TDI000000CzGA2A0,2021-09-01
a9TDI000000CzGB2A0,2021-09-01
a9TDI000000CzGC2A0,2021-09-01
a9TDI000000CzGD2A0,2021-09-01
a9TDI000000CzGE2A0,2021-09-01
a9TDI000000CzGF2A0,2021-09-01
a9TDI000000CzGU2A0,2021-09-01
a9TDI000000CzEE2A0,2021-09-01
a9TDI000000CzGa2AK,2021-09-01
a9TDI000000Cz5E2AS,2021-09-01
a9TDI000000D6m82AC,2021-09-01
a9TDI000000D6T12AK,2021-09-01
a9TDI000000D6TD2A0,2021-09-01
a9TDI000000D6Uz2AK,2021-09-01
a9TDI000000D6V52AK,2021-09-01
a9TDI000000D4UV2A0,2021-09-01
a9TDI000000D78b2AC,2021-09-01
a9TDI000000D78w2AC,2021-09-01
a9TDI000000D6Xo2AK,2021-09-01
a9TDI000000D6t42AC,2021-09-01
a9TDI000000D7Bh2AK,2021-09-01
a9TDI000000D6tN2AS,2021-09-01
a9TDI000000D6Rz2AK,2021-09-01
a9TDI000000D6S02AK,2021-09-01
a9TDI000000D6SD2A0,2021-09-01
a9TDI000000Cz7A2AS,2021-09-01
a9TDI000000Cz7B2AS,2021-09-01
a9TDI000000CzFf2AK,2021-09-01
a9TDI000000CzFg2AK,2021-09-01
a9TDI000000CzFh2AK,2021-09-01
a9TDI000000CzFi2AK,2021-09-01
a9TDI000000CzFj2AK,2021-09-01
a9TDI000000Cz7e2AC,2021-09-01
a9TDI000000CzFE2A0,2021-09-01
a9TDI000000CzFF2A0,2021-09-01
a9TDI000000CzFG2A0,2021-09-01
a9TDI000000CxpW2AS,2021-09-01
a9TDI000000CxtX2AS,2021-09-01
a9TDI000000CxvH2AS,2021-09-01
a9TDI000000CxvK2AS,2021-09-01
a9TDI000000Cy0e2AC,2021-09-01
a9TDI000000CxnY2AS,2021-09-01
a9TDI000000Cxop2AC,2021-09-01
a9TDI000000Cxow2AC,2021-09-01
a9TDI000000Cxn82AC,2021-09-01
a9TDI000000CxwF2AS,2021-09-01
a9TDI000000CxqR2AS,2021-09-01
a9TDI000000CyDD2A0,2021-09-01
a9TDI000000Cxqu2AC,2021-09-01
a9TDI000000Cxqw2AC,2021-09-01
a9TDI000000Cxnu2AC,2021-09-01
a9TDI000000CxzI2AS,2021-09-01
a9TDI000000CxzO2AS,2021-09-01
a9TDI000000CxzP2AS,2021-09-01
a9TDI000000CxzR2AS,2021-09-01
a9TDI000000CxzW2AS,2021-09-01
a9TDI000000Cxo02AC,2021-09-01
a9TDI000000Cxqm2AC,2021-09-01
a9TDI000000CxwV2AS,2021-09-01
a9TDI000000Cxz32AC,2021-09-01
a9TDI000000Cy1T2AS,2021-09-01
a9TDI000000Cxpn2AC,2021-09-01
a9TDI000000Cxpw2AC,2021-09-01
a9TDI000000Cxxe2AC,2021-09-01
a9TDI000000Cy3e2AC,2021-09-01
a9TDI000000Cxzp2AC,2021-09-01
a9TDI000000Cy3w2AC,2021-09-01
a9TDI000000Cxzy2AC,2021-09-01
a9TDI000000Cxso2AC,2021-09-01
a9TDI000000CxxV2AS,2021-09-01
a9TDI000000Cxoa2AC,2021-09-01
a9TDI000000Cxrx2AC,2021-09-01
a9TDI000000CxrU2AS,2021-09-01
a9TDI000000Cy2K2AS,2021-09-01
a9TDI000000Cy2H2AS,2021-09-01
a9TDI000000Cy2I2AS,2021-09-01
a9TDI000000CxsD2AS,2021-09-01
a9TDI000000Cxu32AC,2021-09-01
a9TDI000000CxuB2AS,2021-09-01
a9TDI000000CxuD2AS,2021-09-01
a9TDI000000CxyD2AS,2021-09-01
a9TDI000000CxyF2AS,2021-09-01
a9TDI000000CxyG2AS,2021-09-01
a9TDI000000CzJU2A0,2021-09-01
a9TDI000000CzEh2AK,2021-08-31
a9TDI000000CzEi2AK,2021-08-31
a9TDI000000CzEj2AK,2021-08-31
a9TDI000000CzEk2AK,2021-08-31
a9TDI000000CzEo2AK,2021-08-31
a9TDI000000CzEp2AK,2021-08-31
a9TDI000000CzEe2AK,2021-08-31
a9TDI000000CzFB2A0,2021-08-31
a9TDI000000CzFC2A0,2021-08-31
a9TDI000000CzEX2A0,2021-08-31
a9TDI000000CzEY2A0,2021-08-31
a9TDI000000CzEc2AK,2021-08-31
a9TDI000000CzFe2AK,2021-08-31
a9TDI000000CzEF2A0,2021-08-30
a9TDI000000CzEg2AK,2021-08-30
a9TDI000000CzEf2AK,2021-08-30
a9TDI000000CzEQ2A0,2021-08-30
a9TDI000000Cypw2AC,2021-08-29
a9TDI000000CzDk2AK,2021-08-29
a9TDI000000CzDj2AK,2021-08-29
a9TDI000000Cz7Y2AS,2021-08-27
a9TDI000000CnxF2AS,2021-08-26
a9TDI000000Cz6Z2AS,2021-08-26
a9TDI000000Cz6d2AC,2021-08-26
a9TDI000000Cz6b2AC,2021-08-26
a9TDI000000Cz6a2AC,2021-08-26
a9TDI000000Cz5y2AC,2021-08-25
a9TDI000000Cz6A2AS,2021-08-25
a9TDI000000Cz652AC,2021-08-25
a9TDI000000DDBA2A4,2021-08-24
a9TDI000000Cz5V2AS,2021-08-24
a9TDI000000Cz5U2AS,2021-08-24
a9TDI000000Cz5T2AS,2021-08-24
a9TDI000000DAmB2AW,2021-08-23
a9TDI000000Cz6C2AS,2021-08-23
a9TDI000000Cz572AC,2021-08-23
a9TDI000000Cz502AC,2021-08-23
a9TDI000000Cz6D2AS,2021-08-23
a9TDI000000Cz4I2AS,2021-08-21
a9TDI000000Cz4H2AS,2021-08-21
a9TDI000000Cz3a2AC,2021-08-20
a9TDI000000Cz3k2AC,2021-08-19
a9TDI000000DAxf2AG,2021-08-17
a9TDI000000Cz2D2AS,2021-08-17
a9TDI000000Cz1e2AC,2021-08-17
a9TDI000000Cz2L2AS,2021-08-17
a9TDI000000Cz2K2AS,2021-08-17
a9TDI000000Cz1K2AS,2021-08-16
a9TDI000000Cz1T2AS,2021-08-16
a9TDI000000Cz1S2AS,2021-08-16
a9TDI000000Cz1U2AS,2021-08-16
a9TDI000000Cz0x2AC,2021-08-15
a9TDI000000Cyj72AC,2021-08-15
a9TDI000000CyyX2AS,2021-08-14
a9TDI000000Cyxt2AC,2021-08-13
a9TDI000000DBIv2AO,2021-08-13
a9TDI000000Cywm2AC,2021-08-12
a9TDI000000Cywn2AC,2021-08-12
a9TDI000000Cywl2AC,2021-08-12
a9TDI000000Cyx62AC,2021-08-12
a9TDI000000Cyx72AC,2021-08-12
a9TDI000000Cyx52AC,2021-08-12
a9TDI000000Cyvw2AC,2021-08-11
a9TDI000000Cyy32AC,2021-08-11
a9TDI000000Cyy22AC,2021-08-11
a9TDI000000Cyw52AC,2021-08-11
a9TDI000000Cyw62AC,2021-08-11
a9TDI000000Cyy42AC,2021-08-11
a9TDI000000CyvM2AS,2021-08-10
a9TDI000000Cywc2AC,2021-08-10
a9TDI000000Cyva2AC,2021-08-10
a9TDI000000CyvV2AS,2021-08-10
a9TDI000000Cyv92AC,2021-08-09
a9TDI000000Cyv82AC,2021-08-09
a9TDI000000Cyun2AC,2021-08-09
a9TDI000000Cyth2AC,2021-08-06
a9TDI000000Cytg2AC,2021-08-06
a9TDI000000Cyti2AC,2021-08-06
a9TDI000000CytT2AS,2021-08-05
a9TDI000000Cyss2AC,2021-08-05
a9TDI000000CytC2AS,2021-08-05
a9TDI000000Cyt72AC,2021-08-05
a9TDI000000Cyt62AC,2021-08-05
a9TDI000000CysC2AS,2021-08-04
a9TDI000000Cys62AC,2021-08-04
a9TDI000000CyrU2AS,2021-08-03
a9TDI000000CytD2AS,2021-08-02
a9TDI000000D9Ei2AK,2021-08-01
a9TDI000000D9Ff2AK,2021-08-01
a9TDI000000D9Fh2AK,2021-08-01
a9TDI000000D9G02AK,2021-08-01
a9TDI000000D8S22AK,2021-08-01
a9TDI000000D91O2AS,2021-08-01
a9TDI000000D8rH2AS,2021-08-01
a9TDI000000D8wN2AS,2021-08-01
a9TDI000000D8kx2AC,2021-08-01
a9TDI000000D8ky2AC,2021-08-01
a9TDI000000D8l02AC,2021-08-01
a9TDI000000D8cs2AC,2021-08-01
a9TDI000000D9Nt2AK,2021-08-01
a9TDI000000D8ag2AC,2021-08-01
a9TDI000000D8iX2AS,2021-08-01
a9TDI000000D8vN2AS,2021-08-01
a9TDI000000D8gZ2AS,2021-08-01
a9TDI000000D9JJ2A0,2021-08-01
a9TDI000000D9JK2A0,2021-08-01
a9TDI000000D9o22AC,2021-08-01
a9TDI000000D9362AC,2021-08-01
a9TDI000000D9CS2A0,2021-08-01
a9TDI000000D9CP2A0,2021-08-01
a9TDI000000D9aj2AC,2021-08-01
a9TDI000000D9Sp2AK,2021-08-01
a9TDI000000D9et2AC,2021-08-01
a9TDI000000D9T22AK,2021-08-01
a9TDI000000D9Va2AK,2021-08-01
a9TDI000000D9Jb2AK,2021-08-01
a9TDI000000D9Jc2AK,2021-08-01
a9TDI000000D9W72AK,2021-08-01
a9TDI000000D9gW2AS,2021-08-01
a9TDI000000D9rb2AC,2021-08-01
a9TDI000000D9rj2AC,2021-08-01
a9TDI000000D9Mr2AK,2021-08-01
a9TDI000000DA3h2AG,2021-08-01
a9TDI000000D9ml2AC,2021-08-01
a9TDI000000D9Ma2AK,2021-08-01
a9TDI000000D9zK2AS,2021-08-01
a9TDI000000D9zB2AS,2021-08-01
a9TDI000000D9hH2AS,2021-08-01
a9TDI000000D9xG2AS,2021-08-01
a9TDI000000D9XI2A0,2021-08-01
a9TDI000000DA3D2AW,2021-08-01
a9TDI000000D9de2AC,2021-08-01
a9TDI000000D9dg2AC,2021-08-01
a9TDI000000D9dj2AC,2021-08-01
a9TDI000000D9c32AC,2021-08-01
a9TDI000000D9cD2AS,2021-08-01
a9TDI000000D9Za2AK,2021-08-01
a9TDI000000DDvu2AG,2021-08-01
a9TDI000000DDwK2AW,2021-08-01
a9TDI000000D9fd2AC,2021-08-01
a9TDI000000D9Yp2AK,2021-08-01
a9TDI000000D98T2AS,2021-08-01
a9TDI000000D9R12AK,2021-08-01
a9TDI000000D9YY2A0,2021-08-01
a9TDI000000D9YZ2A0,2021-08-01
a9TDI000000D9A62AK,2021-08-01
a9TDI000000D9jl2AC,2021-08-01
a9TDI000000D9jq2AC,2021-08-01
a9TDI000000D9uG2AS,2021-08-01
a9TDI000000D9wf2AC,2021-08-01
a9TDI000000D9hn2AC,2021-08-01
a9TDI000000D9sC2AS,2021-08-01
a9TDI000000D9nC2AS,2021-08-01
a9TDI000000D9rL2AS,2021-08-01
a9TDI000000D9nO2AS,2021-08-01
a9TDI000000D9le2AC,2021-08-01
a9TDI000000D9qe2AC,2021-08-01
a9TDI000000D9qn2AC,2021-08-01
a9TDI000000D9tg2AC,2021-08-01
a9TDI000000D9p42AC,2021-08-01
a9TDI000000DDLw2AO,2021-08-01
a9TDI000000DES62AO,2021-08-01
a9TDI000000DDwQ2AW,2021-08-01
a9TDI000000DEMU2A4,2021-08-01
a9TDI000000D8CM2A0,2021-08-01
a9TDI000000D7nj2AC,2021-08-01
a9TDI000000D8BU2A0,2021-08-01
a9TDI000000D8BV2A0,2021-08-01
a9TDI000000D7nC2AS,2021-08-01
a9TDI000000D8Cz2AK,2021-08-01
a9TDI000000D7uF2AS,2021-08-01
a9TDI000000D90E2AS,2021-08-01
a9TDI000000D8n22AC,2021-08-01
a9TDI000000D97T2AS,2021-08-01
a9TDI000000D9NR2A0,2021-08-01
a9TDI000000D9Nb2AK,2021-08-01
a9TDI000000D9652AC,2021-08-01
a9TDI000000D8Rf2AK,2021-08-01
a9TDI000000D8lF2AS,2021-08-01
a9TDI000000D8lP2AS,2021-08-01
a9TDI000000D7zU2AS,2021-08-01
a9TDI000000D7zZ2AS,2021-08-01
a9TDI000000D85Z2AS,2021-08-01
a9TDI000000D85a2AC,2021-08-01
a9TDI000000D85d2AC,2021-08-01
a9TDI000000D85t2AC,2021-08-01
a9TDI000000D8fh2AC,2021-08-01
a9TDI000000D87W2AS,2021-08-01
a9TDI000000D8RP2A0,2021-08-01
a9TDI000000D8LH2A0,2021-08-01
a9TDI000000D8L92AK,2021-08-01
a9TDI000000D8Dq2AK,2021-08-01
a9TDI000000D8E72AK,2021-08-01
a9TDI000000D9Rm2AK,2021-08-01
a9TDI000000D90t2AC,2021-08-01
a9TDI000000D8uR2AS,2021-08-01
a9TDI000000D9kh2AC,2021-08-01
a9TDI000000D9ku2AC,2021-08-01
a9TDI000000D8Ml2AK,2021-08-01
a9TDI000000D9G72AK,2021-08-01
a9TDI000000D8Lc2AK,2021-08-01
a9TDI000000D8pG2AS,2021-08-01
a9TDI000000D8ZA2A0,2021-08-01
a9TDI000000D8c62AC,2021-08-01
a9TDI000000D8c92AC,2021-08-01
a9TDI000000D8PF2A0,2021-08-01
a9TDI000000D8hy2AC,2021-08-01
a9TDI000000D8i22AC,2021-08-01
a9TDI000000D83d2AC,2021-08-01
a9TDI000000D83e2AC,2021-08-01
a9TDI000000D96T2AS,2021-08-01
a9TDI000000D96Z2AS,2021-08-01
a9TDI000000D96b2AC,2021-08-01
a9TDI000000D96e2AC,2021-08-01
a9TDI000000D96i2AC,2021-08-01
a9TDI000000D8AC2A0,2021-08-01
a9TDI000000D8MK2A0,2021-08-01
a9TDI000000D8Nz2AK,2021-08-01
a9TDI000000D8OG2A0,2021-08-01
a9TDI000000D8O62AK,2021-08-01
a9TDI000000D8O92AK,2021-08-01
a9TDI000000D8qn2AC,2021-08-01
a9TDI000000D8Sj2AK,2021-08-01
a9TDI000000D8xW2AS,2021-08-01
a9TDI000000D8xa2AC,2021-08-01
a9TDI000000D8bg2AC,2021-08-01
a9TDI000000D8pt2AC,2021-08-01
